ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2022-DW8ZPM,23 ก.ย. 65,06:04 น.,รอรับเรื่อง 808 วันที่แล้ว,,ถนนศรีนครินทร์จากพัฒนาการ มุ่งหน้าซีคอน มีหลุมลึก ขนาดใหญ่ ริมขอบทางด้านขวา ซึ่งรถวิ่งเร็ว เกือบตกหลุมหลายครั้ง อันตรายมาก,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตสวนหลวง, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2022-10-29,14:10 น.,ใช้เวลา 36 วัน 8 ชม.,772,,,
สถิติรวม,,,,,,,,,,,,,Median = 772.0,Mean = 772.0,Percentile = 772.0
