ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
7CY972,2023-03-13,12:35 น.,รอรับเรื่อง 636 วันที่แล้ว,เขตบางนา แขวงบางนา,ปัญหา: ไฟฟ้าดับตั้งแต่จุดเกิดเหตุ: เข้าไปในซอยอุดมสุข 24 ประมาณ 300 เมตร พอเจอสามแยกแล้วเลี้ยวขวา ประตูรั้วสีครีมบ้านเลขที่: 98ซอย: อุดมสุข 24ถนน: อุดมสุขเขต: บางนา#1555,"การไฟฟ้านครหลวง เขตบางนา, การไฟฟ้านครหลวง เขตบางใหญ่, ฝ่ายโยธา เขตบางนา, เขตบางนา, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,เปิดเรื่องใหม่,2024-02-12,19:05 น.,ใช้เวลา 336 วัน 6 ชม.,637,301,,,
สถิติรวม,,,,,,,,,,,,,,Median = 301.0,Mean = 301.0,Percentile = 301.0
