ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
YJXWVB,2024-09-05,10:42 น.,รอรับเรื่อง 95 วันที่แล้ว,แขวงรัชดาภิเษก,ปัญหา: ภายในซอยดังกล่าว พบดวงไฟฟ้าส่องสว่างทางดับชำรุด จำนวน 3 จุด ขอให้เจ้าหน้าที่ติดต่อผู้ร้องในช่วงเวลา 17.00 น. หรือวันหยุดจุดที่ 1. บริเวณบ้านเลขที่ 264 เสาต้นที่ 8 และต้นที่ 9 จุดที่ 2. บริเวณบ้านเลขที่ 312 เสาต้นที่ 14จุดที่ 3. ภายในซอยแยก (พร้อมสุดอนุสรณ์) เสาต้นที่ 6อ้างอิงเลขที่รับแจ้ง FGVTT7เจ้าหน้าที่แจ้งกลับมาเมื่อวันที่ 4 ก.ย. 67แจ้งว่า สำนักการโยธา กทม. ขอขอบคุณสำหรับการแจ้งข้อมูลสำหรับพื้นที่ดังกล่าว สำนักการโยธา ได้ลงพื้นที่ตรวจสอบและดำเนินการแก้ไขเรียบร้อยแล้ว ตามภาพถ่ายที่แนบสำนักการโยธา กทม. ขอบพระคุณอีกครั้งสำหรับการแจ้งปัญหาให้เราทราบ//ผู้ร้องแจ้งว่า ปัจจุบันปัญหาดังกล่าวยังไม่ได้รับการแก้ไข ยังคงพบดวงไฟฟ้าส่องสว่างทางดับชำรุดเช่นเดิม จึงขอให้เจ้าหน้าที่เข้ามาตรวจสอบอีกครั้งซอย: อินทรามระ 41ถนน: สุทธิสารวินิจฉัยจุดสังเกต: จุดที่ 1. เข้าไปภายในซอยดังกล่าว ประมาณ 200 เมตรจุดที่ 2. เข้าไปภายในซอยดังกล่าว ประมาณ 500 เมตร เลยคอนโด family อยู่บริเวณหัวโค้งจุดที่ 3. เข้าไปภายในซอยแยกดังกล่าว ประมาณ 100 เมตร อยู่บริเวณหัวโค้งเขต: ดินแดง#1555,"ศูนย์เครื่องมือกล ส่วนก่อสร้างและบูรณะ 1 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.), ร้องทุกข์ กทม. 1555, สำนักการโยธา กทม., เขตดินแดง, กรุงเทพมหานคร",ไฟฟ้า,เปิดเรื่องใหม่,2024-12-09,11:28 น.,ใช้เวลา 95 วัน,95,0,,,
สถิติรวม,,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
