ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2022-HGXFP8,21 ธ.ค. 65,13:31 น.,รอรับเรื่อง 719 วันที่แล้ว,เขตบางกะปิ,สวัสดีครับ ผมมีเรื่องที่จะให้ช่วยแก้ไขครับเป็นความเดือดร้อนของผู้คนชาวรามคำแหง 54 ครับเพราะมีสถานประกอบการอู่ซ่อมรถ ที่ท้ายซอยรามคำแหง 54 (ติดถนนศรีนครินทร์) อู่แห่งนี้เป็นโครงการที่สร้างด้านนอกไม่มีความเกี่ยวข้องกับบ้านในซอยรามคำแหง 54 โดยอู่แห่งนี้กระทำความผิดดังนี่ครับ-ใช้พื้นของซอยรามคำแหง 54 กั้นรั้วเหล็กออกมาเพื่อเก็บของด้านข้างตัวตึก-จอดรถและซ่อมรถโดยใช้ถนนทางเข้าออกของซอยรามคำแหง 54 ทั้ง 2 ฝั่ง-ทุบฟุตบาทด้านหน้าถนนใหญ่-ล่าสุดให้คนงานมาทุบพื้นถนนในซอยเพื่อเป็นทางน้ำทิ้งจากด้านหลังอู่ให้ไหลลงฝาท่อกลางถนน,"เขตบางกะปิ, ฝ่ายโยธา เขตบางกะปิ, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตบางกะปิ (นายไพรัตน์), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2024-12-09,13:58 น.,ใช้เวลา 718 วัน 5 ชม.,0,,,
2022-NLCXZE,1 ก.ย. 65,22:14 น.,รอรับเรื่อง 829 วันที่แล้ว,เขตบางกะปิ,พื้นฟุตบาตยุบเสียหาย อาจเป็นอันตรายกับคนเดินเท้าได้ (บริเวณปากซอยลาดพร้าว 101 ฝั่งตลาด),"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), กองแผนงานและประสานสาธารณูปโภค สำนักการโยธา (กผภ.สนย.) กทม., ฝ่ายโยธา เขตบางกะปิ, สำนักการโยธา กทม., เขตบางกะปิ, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตบางกะปิ (นายไพรัตน์), กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,2023-07-30,17:43 น.,ใช้เวลา 331 วัน 19 ชม.,498,,,
สถิติรวม,,,,,,,,,,,,,Median = 249.0,Mean = 249.0,Percentile = 448.2
