ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-BUN8UL,2024-12-09,11:29 น.,รอรับเรื่อง 6 นาทีที่แล้ว,เขตคลองสามวา แขวงบางชัน,จากเรื่องเดิมที่เคยแจ้ง มีเสียงรบกวนจากการเลี้ยงสัตว์ เสียงปิดประตูบ้านเสียงดัง กลิ่นจากมูลสัตว์ ทำให้รบกวนการอยู่อาศัย เคยแจ้งไป 1 ครั้ง ทางเขตมาดูแลให้ ทางเจ้าบ้านรับปากว่าจะขนย้ายสัตว์ออกภายในสิ้นเดือน แต่ยังไม่มีการปรับปรุงแก้ไข สัตว์ยังส่งเสียงดังรบกวน และมีกลิ่นเหม็น ไม่ขนย้ายสัตว์ออก นี่คือทางน์เฮ้าส์ไม่ใช่สวนสัตว์ ไม่มีความเกรงใจ ข้างบ้านบอกกับทางเจ้าหน้าที่ว่สไม่เคยสร้างความเดือดร้อนให้ใคร ซึ่งมันไม่จริง มันสร้างความเดือดร้อนมากๆ,"เขตคลองสามวา, ฝ่ายสิ่งแวดล้อมฯ เขตคลองสามวา, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-09,11:32 น.,ใช้เวลา 4 นาที,0,0,,,
สถิติรวม,,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
