ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-3PN9MC,6 ธ.ค. 67,18:57 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตราชเทวี แขวงถนนเพชรบุรี,ห้างแพลตตินั่มประตูน้ำ ปล่อยให้มีการสูบบุหรี่ภายใต้พื้นที่อาคาร ระยะ 5 เมตร (ใต้ชายคา) ในภาพประกอบคือผู้หญิงต่างชาติชุดเขียว สูบบุหรี่บริเวณหน้าร้าน 7-11 ในอาคาร,"เขตราชเทวี, ฝ่ายสิ่งแวดล้อมฯ เขตราชเทวี, กรุงเทพมหานคร",อาคารสถานที่ชำรุด,รอรับเรื่อง,2024-12-09,09:45 น.,ใช้เวลา 2 วัน 14 ชม.,0,,,
สถิติรวม,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
