ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-DF77Z4,9 ธ.ค. 67,09:35 น.,รอรับเรื่อง 4 ชั่วโมงที่แล้ว,เขตบึงกุ่ม แขวงคลองกุ่ม,ต้นไม้ใหญ่ (ต้นลำใย) หักทับสายไฟแรงสูง บ้านเลขที่ 48/769 เจริญกาญจน์ ซอย 4 แขวงคลองกุ่ม เขตบึงกุ่ม,"เขตบึงกุ่ม, ฝ่ายรักษาความสะอาดฯ เขตบึงกุ่ม, กรุงเทพมหานคร",ต้นไม้,รอรับเรื่อง,2024-12-09,11:47 น.,ใช้เวลา 2 ชม. 13 นาที,0,,,
สถิติรวม,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
