ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-HLZAR4,2024-09-07,06:44 น.,รอรับเรื่อง 93 วันที่แล้ว,เขตบางแค,คู่ขนานขาออกถนนกาญจนา แถวร้านกก๋วยเตี๋ยวตั้งซุ่ยเฮงโภชนาตรงข้ามเดอะมอลล์ พื้นที่เกาะกลางถนนของหลวงมีการตั้งโต๊ะเก้าอี้ทับเกาะกลางถนนของหลวงมีรถแท็กซี่จอดรวมตัวจอดแช่ยึดพื้นที่เป็นวินแท๊กซี่เวลารถจะเลี้ยวออกจากซอยก็มองรถทางขวาลำบากอยากให้เทศกิจเขตบางแคเข้ามาจัดระบบติดป้ายห้ามแท็กซี่จอดและให้รื้อถอนเก้าอี้ออกไปด้วย เทศกิจทำงานให้จิงจังด้วยคับ,"แขวงทางหลวงธนบุรี กรมทางหลวง, ฝ่ายเทศกิจ เขตบางแค, เขตบางแค, กรุงเทพมหานคร",แท็กซี่/รถเมล์,รอรับเรื่อง,2024-09-09,14:51 น.,ใช้เวลา 2 วัน 8 ชม.,93,91,,,
2024-BFZEWW,2024-09-07,06:42 น.,รอรับเรื่อง 93 วันที่แล้ว,เขตบางแค,คู่ขนานขาออกถนนกาญจนา แถวร้านกก๋วยเตี๋ยวตั้งซุ่ยเฮงโภชนาตรงข้ามเดอะมอลล์ พื้นที่เกาะกลางถนนของหลวงมีการตั้งโต๊ะเก้าอี้ทับเกาะกลางถนนของหลวงมีรถแท็กซี่จอดรวมตัวจอดแช่ยึดพื้นที่เป็นวินแท๊กซี่เวลารถจะเลี้ยวออกจากซอยก็มองรถทางขวาลำบากอยากให้เทศกิจเขตบางแคเข้ามาจัดระบบติดป้ายห้ามแท็กซี่จอดและให้รื้อถอนเก้าอี้ออกไปด้วย เทศกิจทำงานให้จิงจังด้วยคับ,"แขวงทางหลวงธนบุรี กรมทางหลวง, ฝ่ายเทศกิจ เขตบางแค, เขตบางแค, กรุงเทพมหานคร",แท็กซี่/รถเมล์,รอรับเรื่อง,2024-09-09,14:51 น.,ใช้เวลา 2 วัน 8 ชม.,93,91,,,
สถิติรวม,,,,,,,,,,,,,,Median = 91.0,Mean = 91.0,Percentile = 91.0
