ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-AGQGTT,2024-07-12,22:04 น.,รอรับเรื่อง 149 วันที่แล้ว,เขตป้อมปราบศัตรูพ่าย แขวงบ้านบาตร,ศุกร์ เสาร์ อาทิตย์ เวลา 19:00 - 21:00 ช่วยบอกร้านกาแฟด้วยว่า ทางเท้าเป็นทางเดินสาธารณะ ไม่ใช่ที่ทำมาหากิน ตั้งโต๊ะให้กินกาแฟ หรือเป็นที่มั่วสุมยืนเกะกะขวางทางนะจ๊ะ ให้ลูกค้าคุณไปทำในร้านไม่มีใครว่าหรอก,"ฝ่ายเทศกิจ เขตป้อมปราบศัตรูพ่าย, เขตป้อมปราบศัตรูพ่าย, ฝ่ายสิ่งแวดล้อมฯ เขตป้อมปราบศัตรูพ่าย, กรุงเทพมหานคร",ทางเท้า,เปิดเรื่องใหม่,2024-12-09,08:29 น.,ใช้เวลา 149 วัน 10 ชม.,150,0,,,
สถิติรวม,,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
