ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-96BCGP,9 ธ.ค. 67,12:11 น.,รอรับเรื่อง 1 ชั่วโมงที่แล้ว,เขตราชเทวี แขวงถนนพญาไท,ขับรถจักรยานยนต์บนทางเท้า,"เขตราชเทวี, ฝ่ายเทศกิจ เขตราชเทวี, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-09,12:51 น.,ใช้เวลา 41 นาที,0,,,
สถิติรวม,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
