ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-NX3A6R,2024-09-07,23:39 น.,รอรับเรื่อง 92 วันที่แล้ว,แขวงดินแดง,ไม่แสดงรายละเอียด,"กรุงเทพโปร่งใส, กองการกีฬา สำนักวัฒนธรรม กีฬา และการท่องเที่ยว",ทุจริต,เปิดเรื่องใหม่,2024-11-19,11:21 น.,ใช้เวลา 72 วัน 11 ชม.,93,20,,,
สถิติรวม,,,,,,,,,,,,,,Median = 20.0,Mean = 20.0,Percentile = 20.0
