ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-7XB79L,6 ธ.ค. 67,20:58 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตสาทร แขวงทุ่งวัดดอน,มีการจัดงานในพื้นที่ชุมชน ที่มีทั้งหอพัก โรงเรียน มีการใช้เครื่องขยายเสียง ที่ เสียงดังมากๆ เป็นการรบกวนคนในพื้นที่เป็นอย่างมาก แจ้งเรื่องไปเมื่อวาน วันนี้เหมือนประชด เปิดดังกว่าเดิมอีก หลายๆคนทำงานมาเหนื่อยๆก็อยากจะพักผ่อนนะครับ ยังไงต้องขอรบกวนให้ช่วยดำเนินการด้วย ไม่ควรมีการใช้เสียงดังขนาดนี้ ควรจำกัดเวลา และควบคุมการใช้เสียง เด็กเล็กก็นอนไม่หลับ ร้องเสียงดังรบกวนเพื่อนบ้านอีก ยังไงต้องขอความกรุณาทางเจ้าหน้าที่ด้วยนะครับ,"สน.วัดพระยาไกร, ฝ่ายสิ่งแวดล้อมฯ เขตสาทร, เขตสาทร, กองบังคับการตำรวจนครบาล 5 (บก.น.5), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-08,12:05 น.,ใช้เวลา 1 วัน 15 ชม.,1,,,
2024-HXTW7R,26 พ.ย. 67,13:13 น.,รอรับเรื่อง 13 วันที่แล้ว,เขตวัฒนา แขวงคลองเตยเหนือ,อยากให้มาตรวจสอบบ้านหลังนี้หน่อยครับเอากรวยยมาวางริมถนนไม่ให้คนจอดรถปัจจุบันช่วงเวลาบ่ายโมงจนถึงบ่ายสามโมงผู้ปกครองของโรงเรียนจำเป็นต้องมีที่จอดรถเพื่อมารับบุตรหลานครับแต่บ้านหลังนี้เอากรวยออกมาวางริมถนนในที่สาธารณะไม่ให้คนจอดครับ ช่วยมาพูดคุยหน่อยครับ ไม่กล้าเตือนเองกลัวจะมีปัญหา,"สน.ทองหล่อ, เขตวัฒนา, กองบังคับการตำรวจนครบาล 5 (บก.น.5), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,2024-12-06,13:52 น.,ใช้เวลา 10 วัน,3,,,
2023-BMAC47,5 ก.พ. 66,00:16 น.,รอรับเรื่อง 673 วันที่แล้ว,เขตวัฒนา แขวงคลองเตยเหนือ,ซอยสุขุมวิท15 รถวิ่งเร็วมากๆ มีทั้งเบิ้ลท่อ ทั้งวิ่งแซงกันรับผู้โดยสาร อยากให้มีการติดตั้งลูกระนาดยางเพื่อให้รถวิ่งช้าลงค่ะ ตอนที่แจ้งเรื่องเที่ยงคืนแล้ว ยังวิ่งแข่งวิ่งแซงกันอยู่เลยค่ะ โดยเฉพาะรถตุ๊กๆและรถแต่งท่อ เสียงดังมาก เดือดร้อนมากๆเลยค่ะ ขอความกรุณาด้วยค่ะ ขอบคุณค่ะ,"ฝ่ายโยธา เขตวัฒนา, เขตวัฒนา, กลุ่มงานวางแผนและออกแบบ 2, กรุงเทพมหานคร, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), สน.ลุมพินี, กองบังคับการตำรวจนครบาล 5 (บก.น.5), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2024-12-03,09:46 น.,ใช้เวลา 667 วัน 9 ชม.,6,,,
สถิติรวม,,,,,,,,,,,,,Median = 3.0,Mean = 3.3333333333333335,Percentile = 5.4
