ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-NX9LU8,2024-12-09,10:00 น.,รอรับเรื่อง 1 ชั่วโมงที่แล้ว,เขตบางพลัด แขวงบางอ้อ,ต้นไม้(หูกระจง)ข้างบ้านแผ่กิ่งก้านรุกล้ำบ้าน และใบไม้หล่นเต็มหลังคาทำรางน้ำฝนตัน และเกี่ยวสายไฟฟ้า เคยแจ้งผ่าน facebook สำนักงานเขตแล้ว และไปแจ้งด้วยตัวเองที่เขตด้วยแต่เจ้าหน้าที่ไม่มัการดำเนินการอะไร,"เขตบางพลัด, กรุงเทพมหานคร",ต้นไม้,รอรับเรื่อง,2024-12-09,10:00 น.,รอรับเรื่อง,0,0,,,
2024-LNRUPD,2024-12-09,09:42 น.,รอรับเรื่อง 1 ชั่วโมงที่แล้ว,เขตบางพลัด แขวงบางบำหรุ,จอดรถเกะกะทางเข้า ออก บ้าน,"เขตบางพลัด, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-09,09:42 น.,รอรับเรื่อง,0,0,,,
MJFV8H,2023-10-30,11:36 น.,รอรับเรื่อง 405 วันที่แล้ว,เขตบางพลัด แขวงบางอ้อ,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660046181ขอให้แก้ไขปัญหาเสียงดังรบกวนจากสถานบันเทิงหลายแห่ง บริเวณชุมชนสะพานไม้แยก 8-2 ซอยจรัญสนิทวงศ์ 44 แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานครรายละเอียดของเรื่อง :คำร้องจาก Line PSC 1111--- #ร้องทุกข์ จรัลสนิทวงศ์ 44 ชุมชนสะพานไม้แยก 8-2 เปิดผับบาร์คาราโอเกะ ยันเช้า รุเข้าออก เสียงดังมาก เปิดเพลง ชายเหล้าเบียร์ ดมแก้ส ยันเช้ารุ่งขึ้นอีกวัน เป็นทุกวัน แต่ไม่มีใครกล้ามาตรวจสอบกลางคืน ณเวลานี้ เด็ก ๆ กริอผู้มาเี่ยวยังไม่กลับบ้านเลย ขนาดที่ใหญ่ สถานบันเทิงยังเปิดตีสอง นี่ใหญ่มากรึงัย ไม่มีใครมาตรวจเลย //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"ร้องทุกข์ กทม. 1555, เขตบางพลัด, กองบังคับการตำรวจนครบาล 7 (บก.น.7), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), สน.บวรมงคล, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสียง,รอรับเรื่อง,2023-10-30,11:38 น.,ใช้เวลา 2 นาที,406,406,,,
2022-48E3WC,2022-12-19,13:28 น.,รอรับเรื่อง 720 วันที่แล้ว,เขตบางพลัด,หน้าร้านพราวเวดดิ้ง ถนนสิรินธรบางพลัดฝาท่อน้ำชำรุด มีคนเดินสะดุดเกิดอุบัติเหตุ,"กองระบบท่อระบายน้ำ สำนักการระบายน้ำ, สำนักการระบายน้ำ กทม., เขตบางพลัด, ฝ่ายโยธา เขตบางพลัด, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,2022-12-21,22:02 น.,ใช้เวลา 2 วัน 8 ชม.,721,719,,,
สถิติรวม,,,,,,,,,,,,,,Median = 203.0,Mean = 281.25,Percentile = 625.1
