ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-MQTY2G,11 เม.ย. 67,14:11 น.,รอรับเรื่อง 241 วันที่แล้ว,เขตบางรัก แขวงมหาพฤฒาราม,ป้ายโฆษณาตัวเองกีดขวางทางเดิน,"เขตบางรัก, ฝ่ายปกครอง เขตสัมพันธวงศ์, เขตสัมพันธวงศ์, กรุงเทพมหานคร",ทางเท้า,เปิดเรื่องใหม่,2024-12-09,14:03 น.,ใช้เวลา 241 วัน 23 ชม.,0,,,
สถิติรวม,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
