ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-97WNX9,2024-08-05,13:00 น.,รอรับเรื่อง 125 วันที่แล้ว,,เหม็นขยะมาก,"ศูนย์กำจัดมูลฝอยอ่อนนุช กกฝ. สสล., กองกำจัดมูลฝอย สำนักสิ่งแวดล้อม, สำนักสิ่งแวดล้อม กทม., กรมควบคุมมลพิษ",ฝุ่นควัน&กลิ่น&PM2.5,เปิดเรื่องใหม่,2024-12-09,10:42 น.,ใช้เวลา 125 วัน 21 ชม.,126,0,,,
2023-YZA88V,2023-12-26,21:08 น.,รอรับเรื่อง 348 วันที่แล้ว,,เหม็นขยะหนักมากกลิ่นควันด้วย จนแสบคอจะอาเจียนแล้ว,"ศูนย์กำจัดมูลฝอยอ่อนนุช กกฝ. สสล., เขตประเวศ, สำนักงานหลักประกันสุขภาพแห่งชาติ (สปสช.), สำนักสิ่งแวดล้อม กทม., กองกำจัดมูลฝอย สำนักสิ่งแวดล้อม, กรุงเทพมหานคร, เพื่อนชัชชาติ, สปสช.เขต 13",ฝุ่นควัน&กลิ่น&PM2.5,เปิดเรื่องใหม่,2024-12-09,10:43 น.,ใช้เวลา 348 วัน 13 ชม.,349,0,,,
สถิติรวม,,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
