ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2022-CK2UPK,9 ต.ค. 65,10:53 น.,รอรับเรื่อง 792 วันที่แล้ว,เขตบางนา,ขอให้ติดกระจกสะท้อน เพราะเป็นทางโค้งมุมอับ คนเดินถนนมองไม่เห็นรถที่สวนเลนมา,"เขตบางนา, ฝ่ายโยธา เขตบางนา, กระทรวงคมนาคม, การทางพิเศษแห่งประเทศไทย, เพื่อนชัชชาติ, กรุงเทพมหานคร",จุดเสี่ยง,เปิดเรื่องใหม่,2022-10-18,20:40 น.,ใช้เวลา 9 วัน 4 ชม.,783,,,
สถิติรวม,,,,,,,,,,,,,Median = 783.0,Mean = 783.0,Percentile = 783.0
