ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-63N4CM,8 ธ.ค. 67,17:22 น.,รอรับเรื่อง 20 ชั่วโมงที่แล้ว,เขตวัฒนา แขวงคลองเตยเหนือ,น้ำท่วมขังนาน น้ำเน่าดำ ไม่ลด ส่ง จนทไปดูละทำอะไรไม่ได้ ต้องการให้ทางเขตส่ง จนท ล้วงท่อตรงปากซอย 21 คาวบอย,"ฝ่ายโยธา เขตวัฒนา, เขตวัฒนา, กรมป้องกันและบรรเทาสาธารณภัย, ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง, ศปก. อว. กรุงเทพมหานคร, ศูนย์ปฏิบัติการสถานการณ์น้ำท่วม อว. (ศปก. อว.)",ภัยอื่นๆ,รอรับเรื่อง,2024-12-08,20:21 น.,ใช้เวลา 2 ชม. 59 นาที,1,,,
สถิติรวม,,,,,,,,,,,,,Median = 1.0,Mean = 1.0,Percentile = 1.0
