ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-FAQLAR,2024-08-29,11:15 น.,รอรับเรื่อง 102 วันที่แล้ว,เขตดุสิต แขวงถนนนครไชยศรี,อยากให้มาติดป้ายห้ามจอดรถ บริเวณที่รถจอดอยู่ในรูป เพราะ เข้าออกลำบากมาเป็นเวลานาน และเมื่อเร็วๆนี้รถพยาบาลก็ปฏิเสธที่จะเข้ามารับคนป่วยข้างในซอย เหตุผลจากรถคันนี้ที่จอดขว้างทาง,"สน.สามเสน, เขตดุสิต, กองบังคับการตำรวจจราจร (บก.จร.), สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), กองบังคับการตำรวจนครบาล 1 (บก.น.1), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,2024-12-09,11:22 น.,ใช้เวลา 102 วัน,102,0,,,
สถิติรวม,,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
