ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-7MNRDE,9 ธ.ค. 67,07:03 น.,รอรับเรื่อง 7 ชั่วโมงที่แล้ว,เขตพระนคร แขวงวัดราชบพิตร,ขยะ,"เขตพระนคร, ฝ่ายรักษาความสะอาดฯ เขตพระนคร, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,2024-12-09,08:51 น.,ใช้เวลา 1 ชม. 49 นาที,0,,,
2024-6NUR22,8 ธ.ค. 67,09:05 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตพระนคร แขวงวัดสามพระยา,ต้นไม้เก่าลำต้นผุ มีความสูงเท่าตึก3ชั้น มีโอกาสหักโค่นล้มทับคนสัญจรและรถยนต์เสียหายได้,"เขตพระนคร, ฝ่ายรักษาความสะอาดฯ เขตพระนคร, กรุงเทพมหานคร",ต้นไม้,รอรับเรื่อง,2024-12-09,09:06 น.,ใช้เวลา 1 วัน,0,,,
สถิติรวม,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
