ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-DYA378,2024-05-19,22:47 น.,รอรับเรื่อง 203 วันที่แล้ว,เขตปทุมวัน แขวงวังใหม่,ถนนพระราม4 ตรงสามย่าน มืดมาก ในใจกลางเมือง จะมืดอะไร ทำไม ไม่ติดไฟให้สว่างทุกถนน ช่วยตอบนิด ปชช รออยู่,"สามย่าน (Samyan), สำนักงานจัดการทรัพย์สิน จุฬาลงกรณ์มหาวิทยาลัย, เขตปทุมวัน, ศูนย์ประสานงาน จุฬาลงกรณ์มหาวิทยาลัย, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-05-20,16:26 น.,ใช้เวลา 17 ชม. 39 นาที,204,203,,,
สถิติรวม,,,,,,,,,,,,,,Median = 203.0,Mean = 203.0,Percentile = 203.0
