ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2022-NXLE4E,18 ต.ค. 65,10:08 น.,รอรับเรื่อง 783 วันที่แล้ว,เขตคลองเตย,บริเวณตลาดคลองเตยซอย 7 มีน้ำเน่าท่วมขังเป็นเวลานานมากกว่า 1 เดือนไม่มีหน่วยงานใดมารับผิดชอบอยากฝากถึงกทมให้ช่วยมาลอกท่อดังกล่าวด้วยครับน้ำส่งกลิ่นเหม็นมากครับทำให้ประชาชนเดินลำบากครับ ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,"เขตคลองเตย, การท่าเรือแห่งประเทศไทย, เพื่อนชัชชาติ, กรุงเทพมหานคร",น้ำท่วม,รอรับเรื่อง,2022-10-18,12:11 น.,ใช้เวลา 2 ชม. 4 นาที,783,,,
สถิติรวม,,,,,,,,,,,,,Median = 783.0,Mean = 783.0,Percentile = 783.0
