ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2022-LBDZZG,28 ก.ค. 65,14:24 น.,รอรับเรื่อง 864 วันที่แล้ว,เขตสะพานสูง,หมู่บ้านเอื้ออาทรลาดกระบัง 2 เฟส 2 บ้านเลขที่ 1367/27 ห้อง 27 ชั้น 3 ตึก 98 เฟส 2,"เขตสะพานสูง, สน.จรเข้น้อย, เขตลาดกระบัง, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กองบังคับการตำรวจนครบาล 4 (บก.น.4), กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,ส่งต่อ,2023-06-12,20:54 น.,ใช้เวลา 318 วัน 9 ชม.,546,,,
สถิติรวม,,,,,,,,,,,,,Median = 546.0,Mean = 546.0,Percentile = 546.0
