ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2023-YZA88V,2023-12-26,21:08 น.,รอรับเรื่อง 348 วันที่แล้ว,,เหม็นขยะหนักมากกลิ่นควันด้วย จนแสบคอจะอาเจียนแล้ว,"ศูนย์กำจัดมูลฝอยอ่อนนุช กกฝ. สสล., เขตประเวศ, สำนักงานหลักประกันสุขภาพแห่งชาติ (สปสช.), สำนักสิ่งแวดล้อม กทม., กองกำจัดมูลฝอย สำนักสิ่งแวดล้อม, กรุงเทพมหานคร, เพื่อนชัชชาติ, สปสช.เขต 13",ฝุ่นควัน&กลิ่น&PM2.5,เปิดเรื่องใหม่,2024-12-09,10:43 น.,ใช้เวลา 348 วัน 13 ชม.,349,0,,,
2023-D83NGF,2023-06-25,19:46 น.,รอรับเรื่อง 532 วันที่แล้ว,แขวงประเวศ,คอสะพานทางลงทรุดหนักจนเริ่มแตกหักและพังทำให้รถยนต์ได้รับความเสียหาย,"กรมทางหลวง, เขตประเวศ, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,2023-06-26,14:28 น.,ใช้เวลา 18 ชม. 42 นาที,533,532,,,
2023-BWL6LT,2023-06-04,23:00 น.,รอรับเรื่อง 553 วันที่แล้ว,,พื้นถนนต่างระดับ และชำรุด สร้างความอันตรายให้กับรถยนต์และจักรยานยนต์ที่ผ่านไปมา โดยเฉพาะช่วงฝนตกจะมีน้ำท่วมขังและไม่เห็นว่าถนนต่างระดับ,"กรมทางหลวง, เขตประเวศ, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,2023-06-07,09:51 น.,ใช้เวลา 2 วัน 10 ชม.,554,551,,,
สถิติรวม,,,,,,,,,,,,,,Median = 532.0,Mean = 361.0,Percentile = 547.2
