ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-3WLEZL,2024-11-29,08:42 น.,รอรับเรื่อง 10 วันที่แล้ว,เขตหนองแขม แขวงหนองค้างพลู,มอไซวิ่งเทศกิจหาย,"ฝ่ายเทศกิจ เขตหนองแขม, เขตหนองแขม, กรุงเทพมหานคร",อุปกรณ์ชำรุด,เปิดเรื่องใหม่,2024-12-09,10:13 น.,ใช้เวลา 10 วัน 1 ชม.,10,0,,,
2024-AGEZF2,2024-11-13,08:12 น.,รอรับเรื่อง 26 วันที่แล้ว,เขตหนองแขม แขวงหนองค้างพลู,เทศกิจหายหัวจ้างมาทำไม,"ฝ่ายเทศกิจ เขตหนองแขม, เขตหนองแขม, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2024-12-09,10:13 น.,ใช้เวลา 26 วัน 2 ชม.,26,0,,,
สถิติรวม,,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
