ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-A48FBF,2024-12-09,08:22 น.,รอรับเรื่อง 3 ชั่วโมงที่แล้ว,เขตบึงกุ่ม แขวงคลองกุ่ม,ช่วยมาตีเส้นกลางถนนในซอยเสรีไทย 43 ถึงเอื้ออาทรบึงกุ่มให้หน่อยรถข้ามแดนเปิดอุบัติเหตุบ่อยครั้ง,"เขตบึงกุ่ม, ฝ่ายโยธา เขตบึงกุ่ม, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-09,09:02 น.,ใช้เวลา 40 นาที,0,0,,,
สถิติรวม,,,,,,,,,,,,,,Median = 0.0,Mean = 0.0,Percentile = 0.0
