ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-6PWBHW,2024-12-08,20:27 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตวังทองหลาง แขวงพลับพลา,จอดกีดขวางทางเท้า,"เขตวังทองหลาง, ฝ่ายเทศกิจ เขตวังทองหลาง, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-09,11:00 น.,ใช้เวลา 14 ชม. 34 นาที,1,0,,,
2024-AFXNT6,2024-12-08,20:18 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตวังทองหลาง แขวงวังทองหลาง,จอดในที่ส่วนบุคคลกีดขวางทางเข้าออก,"เขตวังทองหลาง, ฝ่ายเทศกิจ เขตวังทองหลาง, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-09,11:01 น.,ใช้เวลา 14 ชม. 43 นาที,1,0,,,
2024-MUYKW2,2024-12-08,20:17 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตวังทองหลาง แขวงพลับพลา,จอดในที่ส่วนบุคคลกีดขวางทางเข้าออก,"เขตวังทองหลาง, ฝ่ายเทศกิจ เขตวังทองหลาง, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-09,11:01 น.,ใช้เวลา 14 ชม. 44 นาที,1,0,,,
2024-HR8YFW,2024-12-08,20:16 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตวังทองหลาง แขวงคลองเจ้าคุณสิงห์,ตั้งสิ่งของขวางพื้นที่สาธารณะไม่ให้จอดรถ,"เขตวังทองหลาง, ฝ่ายเทศกิจ เขตวังทองหลาง, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-09,11:02 น.,ใช้เวลา 14 ชม. 46 นาที,1,0,,,
2024-DYFDXE,2024-12-08,20:15 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตวังทองหลาง,จอดในที่ส่วนบุคคลกีดขวางทางเข้าออก,"เขตวังทองหลาง, ฝ่ายเทศกิจ เขตวังทองหลาง, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-09,11:02 น.,ใช้เวลา 14 ชม. 48 นาที,1,0,,,
2024-NPMDEU,2024-11-20,10:05 น.,รอรับเรื่อง 19 วันที่แล้ว,เขตวังทองหลาง แขวงพลับพลา,ปัญหารุกล้ำทางเท้า,"ฝ่ายเทศกิจ เขตวังทองหลาง, เขตวังทองหลาง, ฝ่ายโยธา เขตวังทองหลาง, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-11-30,15:13 น.,ใช้เวลา 10 วัน 5 ชม.,19,9,,,
สถิติรวม,,,,,,,,,,,,,,Median = 0.0,Mean = 1.5,Percentile = 4.5
