ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
M9P83W,2023-01-26,12:25 น.,รอรับเรื่อง 682 วันที่แล้ว,แขวงลำผักชี,ปัญหา: 1. ไฟในศาลารอรถ เปิดไม่ติด จุดเกิดเหตุ: ฝั่งขาออก บ้านเลขที่:- ซอย:สุวินทวงศ์45 ถนน:- เขต:-#1555,"กรมทางหลวง, เขตหนองจอก, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,เปิดเรื่องใหม่,2024-01-06,09:34 น.,ใช้เวลา 344 วัน 21 ชม.,683,338
2022-9R2YXM,2022-08-02,16:08 น.,รอรับเรื่อง 859 วันที่แล้ว,,ไฟถนนเสีย กลางคืนมืด อันตรายต่อผู้ใช้ถนนและคนข้ามถนน,"การไฟฟ้านครหลวง เขตมีนบุรี, เขตหนองจอก, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,2022-08-16,18:28 น.,ใช้เวลา 14 วัน 2 ชม.,860,846
2022-GC8CW2,2022-07-30,18:51 น.,รอรับเรื่อง 862 วันที่แล้ว,,ไฟฟ้าเเสงสว่างในซอยขาด ไฟฟ้าไม่ติดหลายดวง,"การไฟฟ้านครหลวง เขตมีนบุรี, เขตหนองจอก, การไฟฟ้านครหลวง MEA, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2022-08-15,18:37 น.,ใช้เวลา 15 วัน 23 ชม.,863,847
2022-H6ZT4V,2022-06-28,19:45 น.,รอรับเรื่อง 894 วันที่แล้ว,,ไฟส่องสว่างทางดับ,"เขตหนองจอก, การไฟฟ้านครหลวง เขตมีนบุรี, การไฟฟ้านครหลวง MEA, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2022-07-17,11:40 น.,ใช้เวลา 18 วัน 15 ชม.,895,876
2022-3FFW2T,2022-06-23,18:51 น.,รอรับเรื่อง 899 วันที่แล้ว,,ขุดลอกคลองให้หน่อยครับน้ำไหลผ่านไม่สะดวกเพราะมีหญ้าและผักตบขึ้นเยอะมาก,"เขตลาดกระบัง, เขตหนองจอก, ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตหนองจอก (นายไพโรจน์), กรุงเทพมหานคร, เพื่อนชัชชาติ,",น้ำท่วม,เปิดเรื่องใหม่,2022-12-15,19:17 น.,ใช้เวลา 175 วัน,900,725
