ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2023-NTK8VE,24/5/2023,07:56 น.,559,รอรับเรื่อง 559 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,จุดกลับรถบริเวณซอย เพชรเกษม65/1 ในช่วงเวลาเช้าของทุกวันใช้เวลาในการกลับรถนานกว่า20นาที ซึ่งไม่เคยได้รับการแก้ไข้ อยากให้เข้ามาตรวจสอบ เพราะว่าระยะทางสั้นมาก แต่ใช้เวลานานมาก เป็นแบบนี้ทุกวัน,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,30/7/2023,16:10 น.,492,ใช้เวลา 67 วัน 8 ชม.
2023-F87L3D,2/5/2023,07:02 น.,581,รอรับเรื่อง 581 วันที่แล้ว,เขตบางแค แขวงหลักสอง,จราจรตื่นหรือยัง รถติดแต่จราจรหาย,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,3/5/2023,09:27 น.,580,ใช้เวลา 1 วัน 2 ชม.
2023-EP6EV7,21/2/2023,07:32 น.,651,รอรับเรื่อง 651 วันที่แล้ว,เขตบางแค,รถจอดกีดขวางส่งผู้โดยสาร จราจรหายหัว,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,21/2/2023,18:01 น.,651,ใช้เวลา 10 ชม. 30 นาที
2023-C4CP3H,24/1/2023,17:59 น.,679,รอรับเรื่อง 678 วันที่แล้ว,เขตบางแค,รถติดยาว ถนนกาญจนาภิเษก ออกเพชรเกษม จราจรไปไหน รู้ไหมว่ารถติด,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 9 (บก.น.9), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,25/1/2023,15:56 น.,678,ใช้เวลา 21 ชม. 57 นาที
2022-GCG6TX,7/10/2022,10:18 น.,788,รอรับเรื่อง 787 วันที่แล้ว,เขตบางแค,แจ้งเรื่องไป3ครั้งแล้ว ไม่มีหต่วยงานใดมาจัดการ จอดรถเรียงกันบนถนนสาธารณะ ขวางทางรถที่สัญจรไปมา จอดทั้งวันทั้งคืนทุกวันเลยคะ ทำให้มีปัญหารถติดในซอย เพราะพ่อแม่ไปส่งลูกที่โรงเรียนอัสสัมชัญธนบุรี(แจ้งเรื่องไปแล้ว ยังไม่มีหน่วยงานใดมาจัดการเลย,"สน.หลักสอง, เขตบางแค, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,12/10/2022,08:43 น.,783,ใช้เวลา 4 วัน 22 ชม.
2022-N8RXAY,21/9/2022,13:04 น.,804,รอรับเรื่อง 803 วันที่แล้ว,เขตบางแค,ไม่แสดงรายละเอียด,"สน.หลักสอง, เขตบางแค, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กองบังคับการตำรวจนครบาล 7 (บก.น.7), ปัญหาที่ต้องแก้เชิงนโยบาย, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,21/9/2022,17:43 น.,804,ใช้เวลา 4 ชม. 40 นาที
