ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2024-LEBU3B,3/12/2024,07:41 น.,0,รอรับเรื่อง 1 ชั่วโมงที่แล้ว,,วันอังคารที่ 3 ธันวาคม 2567 เวลา 7.00 น. ปัญหาเดิมยังไม่ได้รับการแก้ไขใดใด ผู้ใช้รถใช้ถนนเดือดร้อน,"เขตบึงกุ่ม, ฝ่ายเทศกิจ เขตบึงกุ่ม, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,3/12/2024,08:12 น.,0,ใช้เวลา 31 นาที
2024-DEUAPK,3/12/2024,07:37 น.,0,รอรับเรื่อง 1 ชั่วโมงที่แล้ว,,รถขายของจอดข้างถนนและมีร้านขายของบนทางเดินเท้า ได้แจ้งร้องเรียนไปหลายรอบก็ยังเหมือนเดิมไม่ได้รับการแก้ไขปัญหาใดใด คนใช้รถใช้ถนนเดือดร้อนเนื่องจากรถติดเวลาเลี้ยวเข้าตลาด ลองวิ่งเลนขวาเลนซ้ายไม่สามารถเข้าได้ ปัญหาเดิมๆที่ยังไม่ได้รับการแก้ไข,"เขตบึงกุ่ม, ฝ่ายเทศกิจ เขตบึงกุ่ม, กรุงเทพมหานคร",หาบเร่แผงลอย,รอรับเรื่อง,3/12/2024,08:12 น.,0,ใช้เวลา 36 นาที
