ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2024-DYA378,19/5/2024,22:47 น.,198,รอรับเรื่อง 197 วันที่แล้ว,เขตปทุมวัน แขวงวังใหม่,ถนนพระราม4 ตรงสามย่าน มืดมาก ในใจกลางเมือง จะมืดอะไร ทำไม ไม่ติดไฟให้สว่างทุกถนน ช่วยตอบนิด ปชช รออยู่,"สามย่าน (Samyan), สำนักงานจัดการทรัพย์สิน จุฬาลงกรณ์มหาวิทยาลัย, เขตปทุมวัน, ศูนย์ประสานงาน จุฬาลงกรณ์มหาวิทยาลัย, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,20/5/2024,16:26 น.,197,ใช้เวลา 17 ชม. 39 นาที
