ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2024-M3YXCU,12/11/2024,00:33 น.,21,รอรับเรื่อง 21 วันที่แล้ว,เขตคลองสามวา แขวงบางชัน,มีการเปิดผับเสียงดังมากก...ทั้งๆ ที่เป็นย่านที่พักอาศัยรบกวนผู้ที่พักอาศัยบริเวณใกล้เคียงรบกวนหน่วยงานที่เกี่ยวข้องเร่งดำเนินการแก้ไขเร่งด่วนด้วยนะคะ,"ฝ่ายสิ่งแวดล้อมฯ เขตคลองสามวา, เขตคลองสามวา, สน.คันนายาว, กรุงเทพมหานคร",สถานบันเทิง,เปิดเรื่องใหม่,2/12/2024,20:25 น.,1,ใช้เวลา 20 วัน 19 ชม.
2022-LZ9EK4,22/6/2022,17:22 น.,895,รอรับเรื่อง 894 วันที่แล้ว,เขตบางเขน,รถฝ่าไฟแดงจากซอยแฟตตำรวจข้างเพลินนารี่มอลล์ มีรูปถ่ายคุณบอกไม่ชัดเจน เดี๋ยวผมลองไปถ่ายให้ชัดกว่านี้ แต่ยังคิดไม่ออกว่าไม่ชัดเจนตรงไหนครับ คะแนนไม่ต้องพูดถึ,"สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 2 (บก.น.2), กองบัญชาการตำรวจนครบาล (บช.น.), สน.คันนายาว, กรุงเทพมหานคร, เขตบางเขน, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,27/6/2022,18:40 น.,890,ใช้เวลา 5 วัน 1 ชม.
