ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2022-GWTE2H,6/7/2022,08:19 น.,881,รอรับเรื่อง 881 วันที่แล้ว,เขตห้วยขวาง,ช่วยมาแก้ไขสายไฟฟ้าหน่อยครับ จะร่วงลงมาทับหัวคนอยู่แล้วครับ ละโยงละยางเต็มไปหมด สายเก่าก็ไม่เคยเก็บไปทิ้ง นึกว่ารังนก,"การไฟฟ้านครหลวง MEA, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง เขตบางเขน, การไฟฟ้านครหลวง เขตสามเสน, กรุงเทพมหานคร, เขตห้วยขวาง, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,10/7/2022,00:22 น.,877,ใช้เวลา 3 วัน 16 ชม.
