ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2024-739KY8,3/12/2024,01:24 น.,0,รอรับเรื่อง 7 ชั่วโมงที่แล้ว,เขตพระนคร แขวงเสาชิงช้า,เหม็นกลิ่ควันและน้ำมันปาท่องโก๋เลอะเทอะเต็มถนนและฟุตบาทเทน้ำมันทิดปาท่องโก๋ทิ้งลงท่อสาธารณะ,"เขตพระนคร, ฝ่ายสิ่งแวดล้อมฯ เขตพระนคร, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,3/12/2024,08:24 น.,0,ใช้เวลา 7 ชม.
2024-DUQ68A,2/12/2024,16:54 น.,1,รอรับเรื่อง 16 ชั่วโมงที่แล้ว,เขตพระนคร แขวงวัดบวรนิเวศ,แจ้ง...หน่วยงานที่เกี่ยวข้อง เนื่องจากตรอดสาเก เขตพระนคร มีการแจกอาหารให้คนไร้บ้าน ไม่มีห้องน้ำบริการ คนเหล่านี้ฉี่ข้างคลอง ข้างถังขยะ ทำให้มีกลิ่นรบกวนรุนแรงมาก บ้านที่อยู่ใกล้ตรงนั้นพยามอดทน อดกลั้น แต่กลิ่นรุนแรงขึ้นทุกวัน จึงขอรบกวน จนท . เข้ามาดู และช่วยดูแลแก้ไขให้ชาวบ้านด้วยคะ ..... 🙏🙏 ขอบคุณคะ,"เขตพระนคร, สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2/12/2024,16:54 น.,1,รอรับเรื่อง
DWM7Z6,8/2/2024,14:38 น.,299,รอรับเรื่อง 298 วันที่แล้ว,เขตพระนคร แขวงบางขุนพรหม,ปัญหา: หน้าบ้านเลขที่ 42 พบท่อระบายน้ำอุดตัน ไม่สามารถระบายน้ำออกได้ เกรงว่าเวลาฝนตกอาจเกิดน้ำท่วมบ้านและภายในซอยบ้านเลขที่: 42ซอย: เทเวศร์ 1ถนน: กรุงเกษมจุดสังเกต: บริเวณต้นซอยดังกล่าว ซ้ายมือบ้านหลังแรกเขต: พระนคร#1555,"กองระบบท่อระบายน้ำ สำนักการระบายน้ำ, สำนักการระบายน้ำ กทม., ฝ่ายโยธา เขตพระนคร, เขตพระนคร, ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,เปิดเรื่องใหม่,20/4/2024,18:18 น.,227,ใช้เวลา 72 วัน 3 ชม.
BGAW3N,26/12/2023,07:35 น.,343,รอรับเรื่อง 343 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,ปัญหา: ผู้ร้องแจ้งว่า พนักงานของเรือดังกล่าว มีพฤติกรรมไม่เหมาะสม พูดจาหยาบคาย ข่มขู่ประชาชน พนักงาน มีลักษณะอ้วนสวมหมวกแก๊บ หน้ากลม ผิวดำ และ อีกคน ผอม ใส่แว่น สูงราว 160 ซม. อายุประมาณ 50 ใส่ชุดกะลาสี สีน้ำเงินถนน: พระจันทร์จุดสังเกต: เรือของบริษัท สุพัตรา จำกัดบริเวณชุมชนท่าพระจันทร์ ติดกับมหาวิทยาลัยธรรมศาสตร์เขต: พระนคร#1555,"ร้องทุกข์ กทม. 1555, เขตพระนคร, กรมเจ้าท่า (Marine Department), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,28/12/2023,06:36 น.,341,ใช้เวลา 1 วัน 23 ชม.
2023-72HTV4,18/9/2023,11:24 น.,442,รอรับเรื่อง 441 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,หนูทำของหายบนรถเมล์สาย3ค่ะ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตพระนคร, กรุงเทพมหานคร, เพื่อนชัชชาติ",ขยะ,รอรับเรื่อง,19/9/2023,10:34 น.,441,ใช้เวลา 23 ชม. 10 นาที
2022-CU2KDB,12/7/2022,13:04 น.,875,รอรับเรื่อง 874 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,กราบเรียนถึงท่านอาจารย์ เรื่องที่ผมเคยพบอาจารย์ ที่วัดพระเชตุพน (วัดโพธิ์ท่าเตีบน)ที่ได้บอกว่าปัจจุบันนี้มีพวกมาเฟียแท็กซี่ และรถสามล้อตุ๊กๆ มาจอดรอบพื้นที่วัด เพื่อมาชักชวนและหลอกชาวต่างชาติ ว่าวัดปิดทำการซ่อมแซมบ้าง,"สน.พระราชวัง, กองบังคับการตำรวจนครบาล 6 (บก.น.6), เขตพระนคร, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,4/8/2022,11:51 น.,852,ใช้เวลา 22 วัน 22 ชม.
2022-L6L4TK,12/7/2022,11:30 น.,875,รอรับเรื่อง 874 วันที่แล้ว,เขตพระนคร,สี่แยกคอกวัว เข้าถนนตะนาว มีร้านขนมปัง และมีรถจอดซื้อ ทำการจราจรติดขัด ทั้งที่มีป้ายห้ามจอดตลอดเวลา มีขอบสีขาวแดง จอดทับทางม้าลาย ให้เจ้าหน้าที่มากวดขัน จับปรับหน่อยครับ,"สน.ชนะสงคราม, เขตพระนคร, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กองบังคับการตำรวจนครบาล 1 (บก.น.1), กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,10/8/2022,11:02 น.,846,ใช้เวลา 28 วัน 23 ชม.
