ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2XV9WJ,27/12/2023,17:13 น.,342,รอรับเรื่อง 341 วันที่แล้ว,เขตบางกอกใหญ่ แขวงวัดท่าพระ,ปัญหา: พบดวงไฟฟ้าส่องสว่างทางดับชำรุด จำนวน 1 ดวง ทำให้บริเวณดังกล่าวมืดมากบ้านเลขที่: 1007/1ซอย: อิสรภาพ 33 ซอย 8ถนน: อิสรภาพ จุดสังเกต: ไฟส่องสว่างทางหน้าบ้านเลขที่ตามที่ระบุ ภายในซอยแยกดังกล่าวเขต: บางกอกใหญ่#1555,"การไฟฟ้านครหลวง เขตธนบุรี, เขตบางกอกใหญ่, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,เปิดเรื่องใหม่,15/1/2024,20:05 น.,323,ใช้เวลา 19 วัน 2 ชม.
2023-6GY7BF,4/3/2023,09:57 น.,640,รอรับเรื่อง 639 วันที่แล้ว,เขตบางกอกน้อย,สายสัญญาณห้อยระโยงระยาง กีดขวางบริเวณทางเดินเท้า ใกล้กับโรงพยาบาลวิชัยเวช และซอยจรัญ 28/5 เกรงว่าจะเป็นอันตรายต่อคนเดินสัญจรไปมาครับ,"เขตบางกอกน้อย, การไฟฟ้านครหลวง เขตธนบุรี, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,20/3/2023,19:05 น.,624,ใช้เวลา 16 วัน 9 ชม.
