ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2022-CN7KNC,13/6/2022,16:12 น.,904,รอรับเรื่อง 903 วันที่แล้ว,เขตวังทองหลาง,สายไฟรุงรัง บริเวณริมถนนใหญ่ ติดสะพานลอย ซอยลาดพร้าว 87 ค่ะ,"CAT TELECOM (Official), เขตวังทองหลาง, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,13/6/2022,16:12 น.,904,รอรับเรื่อง
2022-PCVZD8,11/6/2022,17:50 น.,906,รอรับเรื่อง 905 วันที่แล้ว,เขตวังทองหลาง,สายไฟระโยงระยางเป็นอันตรายกับคนเดินผ่าน บริเวณปากซอยโชคชัย 4 ซอย 2,"CAT TELECOM (Official), เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตวังทองหลาง",อื่นๆ,รอรับเรื่อง,11/6/2022,17:50 น.,906,รอรับเรื่อง
2022-MX7LDL,10/6/2022,20:40 น.,907,รอรับเรื่อง 906 วันที่แล้ว,เขตวังทองหลาง,ขอแจ้งเรื่องปัญหาสายไฟฟ้าหรือสายโทรศัพท์ในหมู่บ้านค่ะเพราะว่ามันห้อยต่ำลงทุกปีทุกปีเคยแจ้งเขาไปไฟฟ้า ไฟฟ้าก็บอกเป็นของโทรศัพท์พอแจ้งทางโทรศัพท์ก็บอกของไฟฟ้าเลยไม่มีหน่วยงานอื่นใดเข้ามาดูทั้งสิ้น ผ่านไปหลายปีจนเรากลัวอันตรายว่ามันมาพันเกี่ยวกับต้นไม้ก็เลยอยากร้องเรียนให้ช่วยส่งเจ้าหน้าที่มาดูให้หน่อยค่ะ,"CAT TELECOM (Official), เพื่อนชัชชาติ, กรุงเทพมหานคร, เขตวังทองหลาง",อื่นๆ,รอรับเรื่อง,10/6/2022,20:40 น.,907,รอรับเรื่อง
