ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2024-HEB972,2024-12-06,16:20 น.,รอรับเรื่อง 6 นาทีที่แล้ว,เขตพญาไท,ป้ายติดเสาไฟฟ้า ริมถนน บดบัง การมองรถเมย์ที่ป้ายรถเมย์ ป้ายดังกล่าว บังการมองเห็นบนท้องถนนทั้งหมด ผู้คนที่รออยู่ป้ายรถเมย์ไม่สามารถนั่งมองจากศาลาได้ ต้องยืนชะเง้อ มองหา รถเมย์ที่กำลังจะเข้าป้าย ขอความเห็นใจผู้คนที่ใช้ขนส่งสาธารณะ ด้วยค่ะ,"เขตพญาไท, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,2024-12-06,16:20 น.,รอรับเรื่อง,0,0
2024-LYKDUR,2024-12-06,15:07 น.,รอรับเรื่อง 1 ชั่วโมงที่แล้ว,เขตพญาไท,ด้านหลังร้านชาบูหมาล่า สกปรกมีคราบตรงพื้นเยอะ เวลาเดินผ่านบางครั้งมีคราบเหนียวและมีแมลงวันเยอะ,"เขตพญาไท, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,2024-12-06,15:07 น.,รอรับเรื่อง,0,0
2023-88QBAR,2023-08-01,19:39 น.,รอรับเรื่อง 492 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ทางเดิน ฟุตบาท เททรายขอบทางไว้ นานมากๆแล้วยังไม่เสร็จ ทางเดินมีขยะ เศษหิน แก้วแตก วัชพืชขึ้นริมทาง ขยะในคลองระบายน้ำ เยอะมาก ส่งกลิ่นเหม็น,"กรมทางหลวง, เขตพญาไท, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,2023-08-05,14:33 น.,ใช้เวลา 3 วัน 18 ชม.,493,489
