ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2024-NA3LTR,2024-09-05,08:41 น.,รอรับเรื่อง 92 วันที่แล้ว,เขตภาษีเจริญ แขวงปากคลองภาษีเจริญ,ทางเท้าไม่เรียบยุบเป็นหลุม แจ้งแก้ไขแล้วยังเหมือนเดิม,"กรมทางหลวงชนบท กระทรวงคมนาคม, เขตภาษีเจริญ, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-09-13,15:00 น.,ใช้เวลา 8 วัน 6 ชม.,92,84
2024-MEPYYG,2024-05-31,07:34 น.,รอรับเรื่อง 189 วันที่แล้ว,เขตภาษีเจริญ แขวงบางด้วน,มีรถจอดกีดขวางทาง ทำให้รถขยะไม่สามารถผ่านเข้ามาเก็บขยะภายในซอยด้านในได้ครับ,"สน.ภาษีเจริญ, เขตภาษีเจริญ, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-06-01,09:34 น.,ใช้เวลา 1 วัน 2 ชม.,189,188
2023-HFTU3F,2023-05-18,19:22 น.,รอรับเรื่อง 567 วันที่แล้ว,เขตภาษีเจริญ แขวงปากคลองภาษีเจริญ,ต้องการเพิ่มไฟส่องสว่างและกล้องวงจรปิด,"กรมทางหลวงชนบท กระทรวงคมนาคม, เขตภาษีเจริญ, เพื่อนชัชชาติ, กรุงเทพมหานคร",จุดเสี่ยง,เปิดเรื่องใหม่,2023-06-15,22:05 น.,ใช้เวลา 28 วัน 2 ชม.,568,540
2022-8CX9V7,2022-12-10,00:31 น.,รอรับเรื่อง 727 วันที่แล้ว,เขตภาษีเจริญ,วงกลมตรงกลาง มีสภาพไม่น่าดูไม่สวยงามอยากมห้มีการตกเเต่งแลูกต้นไม้ให้สวยงาม เนื่องจากเป็นวงกลมเฉยๆตรงกลางทำมห้คนนำขยะมาทิ้งลงไป,"เขตภาษีเจริญ, กรมทางหลวงชนบท กระทรวงคมนาคม, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2022-12-13,23:34 น.,ใช้เวลา 3 วัน 23 ชม.,727,724
2022-62A9GB,2022-08-14,21:19 น.,รอรับเรื่อง 844 วันที่แล้ว,เขตภาษีเจริญ,ทางม้าลายบริเวร bts บางหว้าข้ามไปคอนโด the president สาธร-ราชพฤกษ์ มืดเเล้วไม่มีไฟหนุดให้คนข้ามซึ่งเสียงต่อการเกิดอุบัติเหตุทางรถยนต์สูงมาก,"เขตภาษีเจริญ, กรมทางหลวงชนบท กระทรวงคมนาคม, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2022-08-15,15:42 น.,ใช้เวลา 18 ชม. 24 นาที,845,844
2022-DHEYPA,2022-07-21,06:53 น.,รอรับเรื่อง 869 วันที่แล้ว,เขตภาษีเจริญ,ป้ายรูปภาพวิถีชีวิตริมคลอง บนทางเดินสกายวอล์คริมคลองภาษีเจริญ จากบีทีเอสบางหว้าไปท่าเรือคลองภาษีเจริญ พัง หัก และช่วงฝนตกลมแรง พัดป้าย แตก กระจาย เสี่ยงทำคนเดินผ่าน บาดเจ็บส่งเรื่องไปแล้ว ไม่มี action,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตภาษีเจริญ, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-07-21,11:30 น.,ใช้เวลา 4 ชม. 38 นาที,869,869
2022-BL9BB3,2022-07-19,08:29 น.,รอรับเรื่อง 871 วันที่แล้ว,เขตภาษีเจริญ,สายไฟฟ้า,"เขตภาษีเจริญ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-08-06,14:57 น.,ใช้เวลา 18 วัน 6 ชม.,871,853
