ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2022-KV2GA9,2022-10-30,22:14 น.,รอรับเรื่อง 767 วันที่แล้ว,,ไฟสะพายลอยไม่ติดเลย มืดมากอันตราย แจ้งไปรอบนี้รอบที่3 แล้ว(กล้องไอโฟนมีโหมดกลางคืน สถานที่จริงมืดมาก น่ากลัว) สะพายลอยป้ายรถเมล์กม.6ตรงปั๊มคาลเท็ก,"เขตคันนายาว, กรมทางหลวง, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,2022-11-03,13:42 น.,ใช้เวลา 3 วัน 7 ชม.,768,764
2022-NHAABU,2022-07-15,20:08 น.,รอรับเรื่อง 874 วันที่แล้ว,เขตคันนายาว,ไฟดับทั้งสายค่ะ,"กรมทางหลวง, เขตคันนายาว, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2022-07-21,15:18 น.,ใช้เวลา 5 วัน 19 ชม.,875,869
